URL,Version,Status,OIDs,Name,Title,Description,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/agrosus-intoxicacao-pesticida","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/agrosus-intoxicacao-pesticida","THO"
http://hl7.org/fhir/ValueSet/contact-point-system,4.0.1,active,"2.16.840.1.113883.4.642.3.71",ContactPointSystem,ContactPointSystem,"Telecommunications form for contact point.","StructureDefinition/agrosus-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contact-point-use,4.0.1,active,"2.16.840.1.113883.4.642.3.73",ContactPointUse,ContactPointUse,"Use of contact point.","StructureDefinition/agrosus-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/agrosus-ubs,StructureDefinition/agrosus-laboratorio","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/agrosus-resultado-laboratorial","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/agrosus-acs-role,StructureDefinition/agrosus-profissional-ubs-role","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/diagnosis-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.49",DiagnosisRole,DiagnosisRole,"This value set defines a set of codes that can be used to express the role of a diagnosis on the Encounter or EpisodeOfCare record.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO"
http://hl7.org/fhir/ValueSet/diagnostic-report-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.235",DiagnosticReportStatus,DiagnosticReportStatus,"The status of the diagnostic report.","StructureDefinition/agrosus-laudo-laboratorial","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/dicm-405-mediatype,4.0.1,active,"1.2.840.10008.6.​1.​908",MediaTypeCode,Media Type Code,"Media Type Code","StructureDefinition/agrosus-audit-event","DICOM"
http://hl7.org/fhir/ValueSet/encounter-diet,4.0.1,draft,"2.16.840.1.113883.4.642.3.255",Diet,Diet,"This value set defines a set of codes that can be used to indicate dietary preferences or restrictions a patient may have.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO"
http://hl7.org/fhir/ValueSet/encounter-location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.262",EncounterLocationStatus,EncounterLocationStatus,"The status of the location.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/encounter-special-arrangements,4.0.1,draft,"2.16.840.1.113883.4.642.3.253",SpecialArrangements,Special arrangements,"This value set defines a set of codes that can be used to indicate the kinds of special arrangements in place for a patients visit.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO"
http://hl7.org/fhir/ValueSet/encounter-special-courtesy,4.0.1,draft,"2.16.840.1.113883.4.642.3.252",SpecialCourtesy,Special courtesy,"This value set defines a set of codes that can be used to indicate special courtesies provided to the patient.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO (V3)"
http://hl7.org/fhir/ValueSet/encounter-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.246",EncounterStatus,EncounterStatus,"Current state of the encounter.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/http-verb,4.0.1,active,"2.16.840.1.113883.4.642.3.624",HTTPVerb,HTTPVerb,"HTTP verbs (in the HTTP command line). See [HTTP rfc](https://tools.ietf.org/html/rfc7231) for details.","StructureDefinition/agrosus-transacao-visita","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-transacao-visita,StructureDefinition/agrosus-plano-acompanhamento,StructureDefinition/agrosus-anamnese-response,StructureDefinition/agrosus-atendimento-ubs,StructureDefinition/agrosus-solicitacao-exame,StructureDefinition/agrosus-laboratorio,StructureDefinition/agrosus-resultado-laboratorial,StructureDefinition/agrosus-ubs,StructureDefinition/agrosus-acs-role,StructureDefinition/agrosus-laudo-laboratorial,StructureDefinition/agrosus-profissional-ubs-role,StructureDefinition/agrosus-intoxicacao-pesticida","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-transacao-visita,StructureDefinition/agrosus-acs,StructureDefinition/agrosus-plano-acompanhamento,StructureDefinition/agrosus-anamnese-response,StructureDefinition/agrosus-atendimento-ubs,StructureDefinition/agrosus-solicitacao-exame,StructureDefinition/agrosus-laboratorio,StructureDefinition/agrosus-resultado-laboratorial,StructureDefinition/agrosus-ubs,StructureDefinition/agrosus-acs-role,StructureDefinition/agrosus-laudo-laboratorial,StructureDefinition/agrosus-profissional-ubs-role,StructureDefinition/agrosus-patient,StructureDefinition/agrosus-intoxicacao-pesticida,StructureDefinition/agrosus-profissional-ubs","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-transacao-visita,StructureDefinition/agrosus-acs,StructureDefinition/agrosus-plano-acompanhamento,StructureDefinition/agrosus-anamnese-response,StructureDefinition/agrosus-atendimento-ubs,StructureDefinition/agrosus-solicitacao-exame,StructureDefinition/agrosus-laboratorio,StructureDefinition/agrosus-resultado-laboratorial,StructureDefinition/agrosus-ubs,StructureDefinition/agrosus-audit-event,StructureDefinition/agrosus-acs-role,StructureDefinition/agrosus-laudo-laboratorial,StructureDefinition/agrosus-provenance,StructureDefinition/agrosus-profissional-ubs-role,StructureDefinition/agrosus-patient,StructureDefinition/agrosus-intoxicacao-pesticida,StructureDefinition/agrosus-profissional-ubs","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/agrosus-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/agrosus-visita-acs,StructureDefinition/agrosus-atendimento-ubs","THO"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/agrosus-intoxicacao-pesticida","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/agrosus-patient","THO (V3)"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/agrosus-solicitacao-exame","SCT"
http://hl7.org/fhir/ValueSet/medication-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.375",SNOMEDCTMedicationCodes,SNOMED CT Medication Codes,"This value set includes all drug or medicament substance codes and all pharmaceutical/biologic products from SNOMED CT - provided as an exemplar value set.","StructureDefinition/agrosus-plano-acompanhamento","SCT"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/agrosus-acs,StructureDefinition/agrosus-patient,StructureDefinition/agrosus-profissional-ubs","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/network-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.456",AuditEventAgentNetworkType,AuditEventAgentNetworkType,"The type of network access point of this agent in the audit event.","StructureDefinition/agrosus-audit-event","hl7.fhir.r4.core"
